Gid,SE_T025_008
1400000US13137000500,0.37
1400000US36119001000,0.09
1400000US26017285400,1.27
1400000US09003492500,2.83
1400000US01103000800,0
1400000US39119911200,0
1400000US51590001400,0.27
1400000US26049000300,0
1400000US17121951700,0
1400000US26161454000,5.45
1400000US18163010404,2.05
1400000US39095005902,0.34
1400000US24031700604,6.35
1400000US24031700606,10.83
1400000US24031700607,15.54
1400000US24031700608,11.36
1400000US40109107212,0
1400000US48031950100,1.31
1400000US42057960200,0.36
1400000US36029011400,0
1400000US26163533000,0
1400000US09005320100,0.57
1400000US26055550600,0
1400000US18097357000,0.36
1400000US16001010331,1.28
1400000US17061973700,0
1400000US22045030400,1.55
1400000US48029150100,0.71
1400000US04013813000,5.63
1400000US37157041500,0.73
1400000US37127010200,0
1400000US19173180100,0
1400000US17097861902,0
1400000US48187210606,1.12
1400000US26161414700,8.52
1400000US48187210604,0.68
1400000US37071030204,0
1400000US37071030205,0.57
1400000US42043024503,1.59
1400000US37071030203,0.49
1400000US06037482701,1.64
1400000US48201520500,0
1400000US06007000700,0.47
1400000US06037482702,0
